Avg student total points per grade,Total Points per Student,Grade,Points,Subject,Score,Student ID
39.5008650519031,49,B,8,Maths,90,25
39.5008650519031,54,B,8,Art,87,982
39.5008650519031,54,B,8,Maths,86,982
39.5008650519031,45,B,8,Science,93,188
39.5008650519031,44,B,8,Spanish,93,639
39.5008650519031,46,B,8,History,91,988
39.5008650519031,46,B,8,Art,92,988
39.5008650519031,46,B,8,English,87,988
39.5008650519031,46,B,8,Geography,92,392
39.5008650519031,46,B,8,Maths,91,392
39.5008650519031,52,B,8,Geography,90,914
39.5008650519031,52,B,8,Art,88,914
39.5008650519031,43,B,8,Geography,90,280
39.5008650519031,46,B,8,Maths,90,912
39.5008650519031,46,B,8,English,88,912
39.5008650519031,42,B,8,Science,87,508
39.5008650519031,43,B,8,Art,88,661
39.5008650519031,52,B,8,Geography,93,578
39.5008650519031,52,B,8,Art,90,578
39.5008650519031,46,B,8,Science,92,314
39.5008650519031,46,B,8,English,89,314
39.5008650519031,47,B,8,Maths,89,504
39.5008650519031,49,B,8,Maths,91,22
39.5008650519031,49,B,8,Spanish,88,22
39.5008650519031,42,B,8,Science,93,162
39.5008650519031,42,B,8,Maths,85,162
39.5008650519031,42,B,8,History,89,994
39.5008650519031,47,B,8,History,89,435
39.5008650519031,47,B,8,Geography,91,435
39.5008650519031,42,B,8,Art,87,931
39.5008650519031,42,B,8,English,93,931
39.5008650519031,46,B,8,Spanish,92,715
39.5008650519031,44,B,8,Art,92,341
39.5008650519031,44,B,8,Maths,89,341
39.5008650519031,46,B,8,Geography,90,303
39.5008650519031,46,B,8,Maths,85,303
39.5008650519031,52,B,8,History,91,35
39.5008650519031,56,B,8,Spanish,90,382
39.5008650519031,58,B,8,Geography,91,874
39.5008650519031,58,B,8,Maths,88,874
39.5008650519031,60,B,8,History,92,808
39.5008650519031,60,B,8,Art,90,808
39.5008650519031,52,B,8,Science,90,80
39.5008650519031,52,B,8,Geography,93,80
39.5008650519031,52,B,8,Spanish,92,80
39.5008650519031,52,B,8,English,91,80
39.5008650519031,52,B,8,Art,90,626
39.5008650519031,42,B,8,History,87,8
39.5008650519031,42,B,8,Geography,91,597
39.5008650519031,42,B,8,Spanish,88,597
39.5008650519031,44,B,8,English,90,677
39.5008650519031,46,B,8,History,92,475
39.5008650519031,46,B,8,Maths,90,475
39.5008650519031,45,B,8,History,92,209
39.5008650519031,58,B,8,Maths,91,687
39.5008650519031,42,B,8,Art,87,340
39.5008650519031,43,B,8,Art,88,302
39.5008650519031,43,B,8,Spanish,92,302
39.5008650519031,48,B,8,Spanish,93,550
39.5008650519031,46,B,8,Science,88,533
39.5008650519031,46,B,8,Spanish,90,533
39.5008650519031,42,B,8,Spanish,89,471
39.5008650519031,43,B,8,History,87,407
39.5008650519031,43,B,8,Science,90,407
39.5008650519031,43,B,8,English,89,407
39.5008650519031,42,B,8,Science,92,20
39.5008650519031,48,B,8,History,88,187
39.5008650519031,48,B,8,Art,88,187
39.5008650519031,48,B,8,Maths,87,187
39.5008650519031,48,B,8,History,87,558
39.5008650519031,48,B,8,Geography,89,558
39.5008650519031,42,B,8,Maths,89,405
39.5008650519031,42,B,8,English,91,405
39.5008650519031,49,B,8,History,90,169
39.5008650519031,49,B,8,Geography,88,169
39.5008650519031,44,B,8,History,90,502
39.5008650519031,44,B,8,Geography,93,502
39.5008650519031,46,B,8,History,88,54
39.5008650519031,46,B,8,Art,92,54
39.5008650519031,54,B,8,Geography,91,855
39.5008650519031,54,B,8,Spanish,91,855
39.5008650519031,46,B,8,Geography,88,238
39.5008650519031,46,B,8,Art,89,238
39.5008650519031,46,B,8,Spanish,93,238
39.5008650519031,46,B,8,English,93,238
39.5008650519031,43,B,8,Spanish,87,529
39.5008650519031,43,B,8,English,88,529
39.5008650519031,44,B,8,Science,92,17
39.5008650519031,44,B,8,English,88,17
39.5008650519031,47,B,8,Science,87,926
39.5008650519031,44,B,8,Geography,89,101
39.5008650519031,44,B,8,English,91,101
39.5008650519031,45,B,8,History,91,477
39.5008650519031,45,B,8,Maths,88,477
39.5008650519031,45,B,8,English,87,477
39.5008650519031,45,B,8,Art,88,55
39.5008650519031,45,B,8,English,93,55
39.5008650519031,42,B,8,History,89,418
39.5008650519031,42,B,8,Science,89,418
39.5008650519031,46,B,8,Maths,87,845
39.5008650519031,46,B,8,Geography,91,163
39.5008650519031,46,B,8,Maths,89,163
39.5008650519031,46,B,8,English,88,163
39.5008650519031,42,B,8,History,89,924
39.5008650519031,42,B,8,Geography,92,924
39.5008650519031,42,B,8,Spanish,92,924
39.5008650519031,47,B,8,Geography,90,641
39.5008650519031,47,B,8,Art,91,641
39.5008650519031,44,B,8,Geography,89,236
39.5008650519031,44,B,8,Geography,89,141
39.5008650519031,44,B,8,Maths,87,141
39.5008650519031,43,B,8,History,91,511
39.5008650519031,43,B,8,Geography,88,511
39.5008650519031,43,B,8,Art,88,511
39.5008650519031,44,B,8,Science,88,864
39.5008650519031,44,B,8,Maths,87,864
39.5008650519031,50,B,8,Science,92,180
39.5008650519031,50,B,8,Geography,90,180
39.5008650519031,50,B,8,Science,88,863
39.5008650519031,50,B,8,Maths,89,863
39.5008650519031,50,B,8,English,90,863
39.5008650519031,48,B,8,Geography,90,581
39.5008650519031,48,B,8,Art,91,581
39.5008650519031,45,B,8,History,90,559
39.5008650519031,53,B,8,Geography,88,197
39.5008650519031,46,B,8,English,91,816
39.5008650519031,46,B,8,Science,93,565
39.5008650519031,46,B,8,Geography,88,565
39.5008650519031,46,B,8,Art,89,565
39.5008650519031,46,B,8,Maths,85,565
39.5008650519031,54,B,8,History,92,867
39.5008650519031,54,B,8,Geography,91,300
39.5008650519031,54,B,8,History,92,321
39.5008650519031,48,B,8,History,91,371
39.5008650519031,47,B,8,History,87,11
39.5008650519031,44,B,8,History,86,720
39.5008650519031,44,B,8,Science,89,720
39.5008650519031,44,B,8,Geography,89,720
39.5008650519031,44,B,8,Maths,88,720
39.5008650519031,49,B,8,Maths,90,259
39.5008650519031,52,B,8,Science,91,23
39.5008650519031,52,B,8,Geography,90,23
39.5008650519031,52,B,8,Art,91,23
39.5008650519031,50,B,8,English,93,267
39.5008650519031,52,B,8,Maths,87,515
39.5008650519031,43,B,8,Spanish,91,176
39.5008650519031,43,B,8,English,91,176
39.5008650519031,47,B,8,Geography,90,184
39.5008650519031,47,B,8,History,91,337
39.5008650519031,44,B,8,Art,88,602
39.5008650519031,51,B,8,Science,93,600
39.5008650519031,51,B,8,Geography,92,600
39.5008650519031,51,B,8,Art,92,600
39.5008650519031,42,B,8,English,90,333
39.5008650519031,56,B,8,Science,89,65
39.5008650519031,56,B,8,Art,90,65
39.5008650519031,48,B,8,English,87,260
39.5008650519031,42,B,8,Maths,91,620
39.5008650519031,42,B,8,Science,89,86
39.5008650519031,54,B,8,Science,92,693
39.5008650519031,42,B,8,English,93,777
39.5008650519031,46,B,8,History,87,660
39.5008650519031,46,B,8,Science,89,660
37.5664028144239,46,C,6,History,85,672
37.5664028144239,46,C,6,Spanish,85,672
37.5664028144239,48,C,6,History,81,599
37.5664028144239,48,C,6,Geography,82,599
37.5664028144239,44,C,6,Spanish,85,147
37.5664028144239,50,C,6,Science,82,43
37.5664028144239,50,C,6,Art,82,43
37.5664028144239,50,C,6,English,80,43
37.5664028144239,44,C,6,Geography,80,498
37.5664028144239,52,C,6,Art,81,680
37.5664028144239,52,C,6,Spanish,84,680
37.5664028144239,43,C,6,Science,83,760
37.5664028144239,43,C,6,Geography,84,760
37.5664028144239,44,C,6,Geography,84,523
37.5664028144239,45,C,6,Maths,79,897
37.5664028144239,45,C,6,English,81,897
37.5664028144239,52,C,6,Geography,85,669
37.5664028144239,43,C,6,Geography,87,380
37.5664028144239,43,C,6,Science,82,861
37.5664028144239,42,C,6,Geography,85,784
37.5664028144239,52,C,6,Geography,84,962
37.5664028144239,49,C,6,Geography,86,857
37.5664028144239,46,C,6,Science,84,411
37.5664028144239,46,C,6,Geography,86,411
37.5664028144239,46,C,6,Spanish,83,411
37.5664028144239,60,C,6,Geography,80,887
37.5664028144239,47,C,6,Maths,82,547
37.5664028144239,47,C,6,English,83,547
37.5664028144239,42,C,6,History,79,922
37.5664028144239,42,C,6,Science,84,922
37.5664028144239,42,C,6,Maths,84,922
37.5664028144239,56,C,6,History,80,997
37.5664028144239,42,C,6,History,81,993
37.5664028144239,42,C,6,Geography,87,993
37.5664028144239,46,C,6,History,79,940
37.5664028144239,48,C,6,Geography,87,466
37.5664028144239,48,C,6,Spanish,84,466
37.5664028144239,44,C,6,History,84,936
37.5664028144239,44,C,6,Maths,80,936
37.5664028144239,52,C,6,Geography,80,289
37.5664028144239,43,C,6,Maths,84,271
37.5664028144239,55,C,6,Spanish,81,624
37.5664028144239,50,C,6,Art,81,464
37.5664028144239,42,C,6,History,81,531
37.5664028144239,44,C,6,Science,82,538
37.5664028144239,44,C,6,Maths,82,538
37.5664028144239,45,C,6,Maths,82,975
37.5664028144239,44,C,6,Art,83,328
37.5664028144239,51,C,6,Science,81,84
37.5664028144239,51,C,6,Spanish,82,84
37.5664028144239,46,C,6,Geography,87,323
37.5664028144239,42,C,6,English,81,228
37.5664028144239,52,C,6,History,82,702
37.5664028144239,52,C,6,Science,86,702
37.5664028144239,52,C,6,Spanish,83,702
37.5664028144239,46,C,6,Spanish,81,650
37.5664028144239,44,C,6,Maths,79,206
37.5664028144239,44,C,6,Spanish,85,206
37.5664028144239,46,C,6,Geography,80,981
37.5664028144239,46,C,6,Science,86,198
37.5664028144239,46,C,6,English,84,198
37.5664028144239,42,C,6,Art,81,870
37.5664028144239,46,C,6,Art,83,601
37.5664028144239,54,C,6,History,84,846
37.5664028144239,46,C,6,English,81,51
37.5664028144239,44,C,6,Science,84,58
37.5664028144239,44,C,6,Spanish,84,58
37.5664028144239,44,C,6,English,83,58
37.5664028144239,45,C,6,Maths,79,263
37.5664028144239,44,C,6,History,83,605
37.5664028144239,46,C,6,Art,82,161
37.5664028144239,43,C,6,Art,84,659
37.5664028144239,43,C,6,Science,84,285
37.5664028144239,42,C,6,Geography,85,312
37.5664028144239,42,C,6,Art,82,312
37.5664028144239,42,C,6,English,80,312
37.5664028144239,42,C,6,Geography,81,100
37.5664028144239,42,C,6,English,83,100
37.5664028144239,44,C,6,Art,81,262
37.5664028144239,42,C,6,Art,83,788
37.5664028144239,42,C,6,Spanish,85,788
37.5664028144239,42,C,6,Geography,83,241
37.5664028144239,42,C,6,History,81,125
37.5664028144239,42,C,6,Geography,82,125
37.5664028144239,42,C,6,Art,80,125
37.5664028144239,46,C,6,Geography,80,627
37.5664028144239,46,C,6,Spanish,83,627
37.5664028144239,46,C,6,English,84,627
37.5664028144239,42,C,6,Geography,80,164
37.5664028144239,52,C,6,Geography,80,145
37.5664028144239,49,C,6,Spanish,83,996
37.5664028144239,49,C,6,English,85,996
37.5664028144239,42,C,6,History,80,243
37.5664028144239,42,C,6,Geography,86,243
37.5664028144239,44,C,6,Spanish,82,868
37.5664028144239,43,C,6,Maths,79,706
37.5664028144239,43,C,6,English,83,706
37.5664028144239,44,C,6,Science,81,585
37.5664028144239,44,C,6,Art,82,585
37.5664028144239,44,C,6,Spanish,84,585
37.5664028144239,46,C,6,Art,84,497
37.5664028144239,46,C,6,English,81,497
37.5664028144239,51,C,6,Science,86,89
37.5664028144239,51,C,6,Geography,84,89
37.5664028144239,42,C,6,History,84,353
37.5664028144239,42,C,6,Spanish,83,890
37.5664028144239,44,C,6,Geography,86,560
37.5664028144239,44,C,6,Maths,80,560
37.5664028144239,44,C,6,Spanish,84,560
37.5664028144239,43,C,6,History,85,510
37.5664028144239,43,C,6,Art,85,510
37.5664028144239,44,C,6,Maths,81,218
37.5664028144239,44,C,6,English,86,218
37.5664028144239,44,C,6,History,81,516
37.5664028144239,44,C,6,Geography,81,516
37.5664028144239,44,C,6,Maths,80,516
37.5664028144239,44,C,6,English,84,516
37.5664028144239,56,C,6,Science,85,12
37.5664028144239,56,C,6,English,80,12
37.5664028144239,46,C,6,Art,84,446
37.5664028144239,46,C,6,Spanish,85,446
37.5664028144239,46,C,6,Maths,81,266
37.5664028144239,52,C,6,English,82,220
37.5664028144239,46,C,6,Geography,80,572
37.5664028144239,46,C,6,Art,83,572
37.5664028144239,46,C,6,Spanish,82,572
37.5664028144239,42,C,6,Art,81,496
37.5664028144239,42,C,6,English,85,496
37.5664028144239,43,C,6,History,82,705
37.5664028144239,43,C,6,Science,82,705
37.5664028144239,43,C,6,Spanish,80,705
37.5664028144239,46,C,6,Science,83,754
37.5664028144239,46,C,6,Art,81,754
37.5664028144239,46,C,6,Maths,81,754
37.5664028144239,52,C,6,Art,86,307
37.5664028144239,42,C,6,Spanish,80,944
37.5664028144239,52,C,6,Geography,81,891
37.5664028144239,52,C,6,Spanish,85,891
37.5664028144239,52,C,6,English,85,891
37.5664028144239,44,C,6,Geography,85,742
37.5664028144239,44,C,6,Spanish,85,742
37.5664028144239,42,C,6,History,85,412
37.5664028144239,45,C,6,Geography,84,625
37.5664028144239,48,C,6,Maths,80,539
37.5664028144239,48,C,6,Spanish,82,539
37.5664028144239,42,C,6,Science,81,191
37.5664028144239,42,C,6,Art,82,191
37.5664028144239,44,C,6,Science,82,227
37.5664028144239,44,C,6,Geography,82,227
37.5664028144239,43,C,6,History,82,831
37.5664028144239,54,C,6,Maths,83,961
37.5664028144239,54,C,6,Spanish,83,961
37.5664028144239,42,C,6,Science,84,132
37.5664028144239,48,C,6,Science,81,282
37.5664028144239,48,C,6,Geography,86,282
37.5664028144239,50,C,6,English,80,397
37.5664028144239,52,C,6,History,83,792
37.5664028144239,54,C,6,Science,84,551
37.5664028144239,54,C,6,Spanish,84,551
37.5664028144239,46,C,6,History,84,201
37.5664028144239,46,C,6,Science,82,201
37.5664028144239,46,C,6,Art,83,201
37.5664028144239,44,C,6,Art,81,156
37.5664028144239,44,C,6,English,82,156
37.5664028144239,43,C,6,Art,85,607
37.5664028144239,44,C,6,Geography,84,657
37.5664028144239,44,C,6,Spanish,84,657
37.5664028144239,48,C,6,Art,80,782
37.5664028144239,48,C,6,Maths,82,782
37.5664028144239,52,C,6,Maths,81,57
37.5664028144239,52,C,6,Spanish,80,57
37.5664028144239,45,C,6,Spanish,86,841
37.5664028144239,43,C,6,History,84,47
37.5664028144239,43,C,6,Maths,79,47
37.5664028144239,45,C,6,History,83,96
37.5664028144239,45,C,6,Maths,84,96
37.5664028144239,44,C,6,History,83,901
37.5664028144239,44,C,6,Spanish,81,901
37.5664028144239,44,C,6,Geography,85,895
37.5664028144239,44,C,6,Maths,80,895
37.5664028144239,42,C,6,History,80,398
37.5664028144239,42,C,6,Spanish,84,398
37.5664028144239,50,C,6,English,81,298
37.5664028144239,42,C,6,English,83,955
37.5664028144239,47,C,6,English,85,766
37.5664028144239,54,C,6,Science,86,151
37.5664028144239,54,C,6,English,83,151
37.5664028144239,44,C,6,English,86,725
37.5664028144239,46,C,6,Geography,83,643
37.5664028144239,45,C,6,Maths,80,216
37.5664028144239,45,C,6,English,82,216
37.5664028144239,52,C,6,Maths,81,684
37.5664028144239,54,C,6,Spanish,84,130
37.5664028144239,48,C,6,History,84,721
37.5664028144239,48,C,6,Maths,79,721
37.5664028144239,48,C,6,Science,85,973
37.5664028144239,48,C,6,Maths,83,973
37.5664028144239,48,C,6,Science,83,634
37.5664028144239,48,C,6,Spanish,83,634
37.5664028144239,48,C,6,English,86,634
37.5664028144239,43,C,6,Art,81,44
37.5664028144239,44,C,6,History,84,318
37.5664028144239,44,C,6,Art,83,318
37.5664028144239,44,C,6,Spanish,84,318
37.5664028144239,44,C,6,English,80,318
37.5664028144239,43,C,6,Art,84,952
37.5664028144239,43,C,6,Art,86,105
37.5664028144239,48,C,6,Science,84,102
37.5664028144239,48,C,6,Spanish,84,102
37.5664028144239,48,C,6,English,80,102
37.5664028144239,43,C,6,Science,86,694
37.5664028144239,43,C,6,Maths,80,325
37.5664028144239,48,C,6,Geography,80,439
37.5664028144239,48,C,6,Spanish,80,439
37.5664028144239,42,C,6,History,81,483
37.5664028144239,42,C,6,English,81,483
37.5664028144239,49,C,6,Science,85,932
37.5664028144239,49,C,6,Spanish,85,932
37.5664028144239,45,C,6,Science,84,724
37.5664028144239,45,C,6,Art,80,724
37.5664028144239,45,C,6,Maths,80,724
37.5664028144239,42,C,6,Geography,81,828
37.5664028144239,46,C,6,Geography,86,920
37.5664028144239,46,C,6,Spanish,84,920
37.5664028144239,46,C,6,History,83,185
37.5664028144239,46,C,6,Geography,80,185
37.5664028144239,46,C,6,History,81,582
37.5664028144239,46,C,6,Science,84,582
37.5664028144239,46,C,6,Art,84,582
37.5664028144239,53,C,6,Spanish,84,544
37.5664028144239,48,C,6,History,83,609
37.5664028144239,48,C,6,Maths,79,609
37.5664028144239,48,C,6,English,86,609
37.5664028144239,49,C,6,Geography,81,25
37.5664028144239,49,C,6,Spanish,83,25
37.5664028144239,54,C,6,Spanish,85,982
37.5664028144239,45,C,6,Art,84,188
37.5664028144239,45,C,6,Spanish,86,188
37.5664028144239,44,C,6,Science,84,639
37.5664028144239,46,C,6,Science,85,988
37.5664028144239,45,C,6,Spanish,84,225
37.5664028144239,45,C,6,English,80,225
37.5664028144239,56,C,6,Science,83,16
37.5664028144239,56,C,6,Art,82,16
37.5664028144239,43,C,6,Art,85,728
37.5664028144239,43,C,6,Maths,83,728
37.5664028144239,43,C,6,Spanish,82,728
37.5664028144239,43,C,6,Science,82,280
37.5664028144239,45,C,6,Maths,81,240
37.5664028144239,44,C,6,Spanish,81,235
37.5664028144239,44,C,6,English,82,235
37.5664028144239,42,C,6,Spanish,82,508
37.5664028144239,43,C,6,History,79,661
37.5664028144239,52,C,6,Maths,79,578
37.5664028144239,52,C,6,English,83,578
37.5664028144239,46,C,6,History,84,314
37.5664028144239,47,C,6,Science,84,504
37.5664028144239,49,C,6,Geography,80,22
37.5664028144239,49,C,6,English,82,22
37.5664028144239,42,C,6,Geography,81,162
37.5664028144239,42,C,6,Art,83,162
37.5664028144239,42,C,6,Maths,79,994
37.5664028144239,42,C,6,Spanish,85,994
37.5664028144239,42,C,6,English,82,994
37.5664028144239,48,C,6,Geography,83,904
37.5664028144239,48,C,6,Maths,83,904
37.5664028144239,47,C,6,Art,81,435
37.5664028144239,42,C,6,History,81,931
37.5664028144239,46,C,6,History,84,715
37.5664028144239,44,C,6,English,81,341
37.5664028144239,46,C,6,Art,85,303
37.5664028144239,46,C,6,Spanish,81,303
37.5664028144239,50,C,6,Art,86,313
37.5664028144239,50,C,6,Spanish,86,313
37.5664028144239,52,C,6,Geography,84,35
37.5664028144239,52,C,6,Spanish,82,35
37.5664028144239,56,C,6,Science,82,382
37.5664028144239,56,C,6,Geography,83,382
37.5664028144239,56,C,6,Maths,82,382
37.5664028144239,52,C,6,Art,81,80
37.5664028144239,52,C,6,Geography,80,626
37.5664028144239,42,C,6,Art,84,8
37.5664028144239,42,C,6,Maths,82,8
37.5664028144239,42,C,6,Spanish,81,8
37.5664028144239,42,C,6,English,85,360
37.5664028144239,42,C,6,Art,84,597
37.5664028144239,42,C,6,Maths,80,597
37.5664028144239,44,C,6,History,84,677
37.5664028144239,44,C,6,Geography,85,677
37.5664028144239,44,C,6,Spanish,81,677
37.5664028144239,58,C,6,Geography,82,687
37.5664028144239,48,C,6,Geography,85,550
37.5664028144239,51,C,6,Art,83,985
37.5664028144239,46,C,6,English,82,799
37.5664028144239,42,C,6,Art,80,471
37.5664028144239,42,C,6,English,86,471
37.5664028144239,43,C,6,Art,80,407
37.5664028144239,42,C,6,History,83,20
37.5664028144239,42,C,6,Geography,80,20
37.5664028144239,42,C,6,Art,80,20
37.5664028144239,42,C,6,English,81,438
37.5664028144239,48,C,6,English,85,558
37.5664028144239,42,C,6,History,79,405
37.5664028144239,42,C,6,Art,83,405
37.5664028144239,42,C,6,Spanish,81,405
37.5664028144239,49,C,6,Art,85,169
37.5664028144239,49,C,6,Spanish,85,169
37.5664028144239,44,C,6,Maths,84,502
37.5664028144239,44,C,6,Spanish,83,502
37.5664028144239,54,C,6,Science,85,855
37.5664028144239,48,C,6,Art,80,99
37.5664028144239,44,C,6,Geography,84,17
37.5664028144239,44,C,6,Art,80,17
37.5664028144239,47,C,6,Spanish,81,926
37.5664028144239,44,C,6,History,84,101
37.5664028144239,44,C,6,Maths,82,101
37.5664028144239,45,C,6,Art,82,477
37.5664028144239,45,C,6,History,81,55
37.5664028144239,42,C,6,Spanish,80,418
37.5664028144239,46,C,6,Art,84,845
37.5664028144239,46,C,6,English,84,845
37.5664028144239,46,C,6,Art,82,163
37.5664028144239,47,C,6,History,79,641
37.5664028144239,44,C,6,Maths,82,236
37.5664028144239,44,C,6,History,84,141
37.5664028144239,43,C,6,Spanish,83,511
37.5664028144239,44,C,6,Geography,83,864
37.5664028144239,50,C,6,History,83,180
37.5664028144239,50,C,6,Maths,79,180
37.5664028144239,50,C,6,Spanish,85,180
37.5664028144239,50,C,6,English,84,180
37.5664028144239,50,C,6,Geography,87,863
37.5664028144239,50,C,6,Spanish,82,863
37.5664028144239,48,C,6,English,83,581
37.5664028144239,46,C,6,History,82,816
37.5664028144239,46,C,6,Geography,80,816
37.5664028144239,46,C,6,History,85,565
37.5664028144239,54,C,6,Geography,81,867
37.5664028144239,54,C,6,English,84,867
37.5664028144239,54,C,6,Science,83,321
37.5664028144239,54,C,6,Spanish,81,321
37.5664028144239,48,C,6,Geography,83,546
37.5664028144239,48,C,6,Spanish,83,546
37.5664028144239,48,C,6,Science,82,371
37.5664028144239,48,C,6,Geography,87,371
37.5664028144239,48,C,6,Art,86,371
37.5664028144239,47,C,6,Spanish,83,11
37.5664028144239,49,C,6,History,85,259
37.5664028144239,50,C,6,History,80,267
37.5664028144239,50,C,6,Science,83,267
37.5664028144239,50,C,6,Art,86,267
37.5664028144239,49,C,6,History,82,149
37.5664028144239,49,C,6,Geography,81,149
37.5664028144239,49,C,6,Maths,84,149
37.5664028144239,52,C,6,Science,86,515
37.5664028144239,43,C,6,History,82,823
37.5664028144239,43,C,6,Spanish,86,823
37.5664028144239,43,C,6,English,84,823
37.5664028144239,47,C,6,Spanish,86,337
37.5664028144239,44,C,6,Spanish,83,602
37.5664028144239,51,C,6,History,84,600
37.5664028144239,42,C,6,Geography,83,333
37.5664028144239,42,C,6,Art,83,333
37.5664028144239,56,C,6,English,82,65
37.5664028144239,48,C,6,Science,82,260
37.5664028144239,42,C,6,History,83,620
37.5664028144239,42,C,6,Art,80,620
37.5664028144239,42,C,6,Spanish,83,620
37.5664028144239,42,C,6,English,83,86
37.5664028144239,42,C,6,History,81,777
37.5664028144239,42,C,6,Maths,82,777
37.5664028144239,44,C,6,Geography,86,194
37.5664028144239,44,C,6,Art,84,194
37.5664028144239,44,C,6,English,86,194
37.5664028144239,46,C,6,Geography,84,660
37.5664028144239,46,C,6,Maths,79,660
37.5664028144239,46,C,6,English,85,660
35.6943048576214,46,D,4,Art,73,131
35.6943048576214,46,D,4,Maths,76,672
35.6943048576214,46,D,4,English,75,672
35.6943048576214,44,D,4,History,78,147
35.6943048576214,44,D,4,Geography,78,147
35.6943048576214,50,D,4,History,76,43
35.6943048576214,44,D,4,Maths,75,498
35.6943048576214,44,D,4,English,76,498
35.6943048576214,44,D,4,English,77,523
35.6943048576214,43,D,4,Maths,76,541
35.6943048576214,45,D,4,Art,75,897
35.6943048576214,52,D,4,History,72,669
35.6943048576214,52,D,4,Spanish,75,669
35.6943048576214,43,D,4,Science,79,791
35.6943048576214,43,D,4,Maths,76,791
35.6943048576214,51,D,4,Spanish,78,654
35.6943048576214,43,D,4,History,78,380
35.6943048576214,43,D,4,Science,77,380
35.6943048576214,42,D,4,History,77,784
35.6943048576214,53,D,4,Science,77,809
35.6943048576214,49,D,4,English,76,857
35.6943048576214,46,D,4,History,72,411
35.6943048576214,46,D,4,English,75,411
35.6943048576214,42,D,4,Maths,75,842
35.6943048576214,47,D,4,Science,74,547
35.6943048576214,46,D,4,History,77,736
35.6943048576214,46,D,4,Maths,72,736
35.6943048576214,42,D,4,Spanish,79,922
35.6943048576214,56,D,4,Science,80,997
35.6943048576214,52,D,4,Science,77,871
35.6943048576214,52,D,4,Geography,79,871
35.6943048576214,52,D,4,Maths,72,871
35.6943048576214,44,D,4,History,77,4
35.6943048576214,46,D,4,Science,76,940
35.6943048576214,46,D,4,Geography,76,940
35.6943048576214,46,D,4,Maths,77,940
35.6943048576214,54,D,4,History,77,5
35.6943048576214,48,D,4,Science,76,466
35.6943048576214,44,D,4,English,76,936
35.6943048576214,52,D,4,Spanish,77,833
35.6943048576214,43,D,4,Art,73,271
35.6943048576214,43,D,4,English,73,271
35.6943048576214,43,D,4,Art,78,530
35.6943048576214,50,D,4,Science,80,464
35.6943048576214,42,D,4,Science,74,531
35.6943048576214,42,D,4,English,78,531
35.6943048576214,44,D,4,Geography,77,328
35.6943048576214,44,D,4,English,77,328
35.6943048576214,46,D,4,Science,76,323
35.6943048576214,46,D,4,Spanish,77,323
35.6943048576214,42,D,4,Geography,76,228
35.6943048576214,42,D,4,Spanish,78,228
35.6943048576214,52,D,4,Art,79,702
35.6943048576214,46,D,4,Art,75,650
35.6943048576214,44,D,4,History,72,206
35.6943048576214,44,D,4,Art,74,206
35.6943048576214,44,D,4,English,76,206
35.6943048576214,46,D,4,Maths,74,295
35.6943048576214,46,D,4,Spanish,75,981
35.6943048576214,46,D,4,English,75,981
35.6943048576214,43,D,4,Spanish,73,113
35.6943048576214,42,D,4,History,73,556
35.6943048576214,42,D,4,English,77,556
35.6943048576214,58,D,4,Science,79,764
35.6943048576214,46,D,4,Geography,73,198
35.6943048576214,42,D,4,Science,80,870
35.6943048576214,46,D,4,Geography,77,601
35.6943048576214,46,D,4,Spanish,77,601
35.6943048576214,45,D,4,Maths,74,426
35.6943048576214,54,D,4,Geography,75,846
35.6943048576214,47,D,4,Maths,72,608
35.6943048576214,46,D,4,Maths,75,51
35.6943048576214,44,D,4,Art,77,58
35.6943048576214,44,D,4,Maths,76,58
35.6943048576214,45,D,4,History,73,263
35.6943048576214,45,D,4,Spanish,75,263
35.6943048576214,46,D,4,Maths,72,769
35.6943048576214,43,D,4,Geography,74,659
35.6943048576214,43,D,4,English,74,659
35.6943048576214,42,D,4,History,77,312
35.6943048576214,42,D,4,Art,76,100
35.6943048576214,42,D,4,Maths,76,100
35.6943048576214,42,D,4,Spanish,76,100
35.6943048576214,42,D,4,Art,75,241
35.6943048576214,42,D,4,English,73,241
35.6943048576214,42,D,4,English,77,125
35.6943048576214,45,D,4,History,77,493
35.6943048576214,46,D,4,Art,74,627
35.6943048576214,42,D,4,Maths,74,164
35.6943048576214,52,D,4,Science,77,145
35.6943048576214,52,D,4,Art,79,145
35.6943048576214,44,D,4,English,78,868
35.6943048576214,43,D,4,Science,74,706
35.6943048576214,44,D,4,English,76,585
35.6943048576214,46,D,4,History,76,497
35.6943048576214,42,D,4,Geography,77,353
35.6943048576214,42,D,4,Spanish,74,353
35.6943048576214,44,D,4,Science,75,560
35.6943048576214,44,D,4,English,77,560
35.6943048576214,44,D,4,Geography,79,218
35.6943048576214,56,D,4,Science,77,837
35.6943048576214,56,D,4,Maths,73,203
35.6943048576214,56,D,4,Art,77,12
35.6943048576214,46,D,4,Science,74,446
35.6943048576214,46,D,4,Science,78,266
35.6943048576214,46,D,4,Geography,75,339
35.6943048576214,46,D,4,Maths,75,339
35.6943048576214,52,D,4,Art,74,220
35.6943048576214,52,D,4,Maths,76,220
35.6943048576214,42,D,4,Geography,73,496
35.6943048576214,42,D,4,Maths,76,496
35.6943048576214,45,D,4,Art,79,14
35.6943048576214,43,D,4,Art,78,705
35.6943048576214,52,D,4,Geography,74,307
35.6943048576214,42,D,4,Maths,77,944
