Latitude,Longitude,Medal Ceremony?,Sport Group,Events Split,UK Date Time,Date,Sport,Venue
35.67786383266573,139.71366292613558,False,Athletics,Women's 4 x 400m Relay Final,2021-08-07 11:00:00,7 August 2021,Athletics,Olympic Stadium
35.67786383266573,139.71366292613558,True,Athletics,Men's Javelin Throw Victory Ceremony,2021-08-07 11:00:00,7 August 2021,Athletics,Olympic Stadium
35.67786383266573,139.71366292613558,False,Athletics,Men's 4 x 400m Relay Final,2021-08-07 11:00:00,7 August 2021,Athletics,Olympic Stadium
35.67786383266573,139.71366292613558,True,Football,Men's Gold Medal Match,2021-08-07 12:30:00,7 August 2021,Football,Olympic Stadium
35.67786383266573,139.71366292613558,False,Ceremony,-,2021-08-08 12:00:00,8 August 2021,Closing Ceremony,Olympic Stadium
35.7811380207295,139.58779467064903,False,Shooting,10m Air Rifle Women's Qualification,2021-07-24 00:30:00,24 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,10m Air Rifle Women's Finals ,2021-07-24 00:30:00,24 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,True,Shooting,10m Air Rifle Women's Victory Ceremony,2021-07-24 00:30:00,24 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,10m Air Pistol Men's Qualification,2021-07-24 00:30:00,24 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,10m Air Pistol Men's Finals,2021-07-24 00:30:00,24 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Skeet Women's Qualification - Day 1,2021-07-25 01:00:00,25 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Skeet Men's Qualification - Day 1,2021-07-25 01:00:00,25 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,10m Air Pistol Women's Qualification. 10m Air Pistol Women's Finals,2021-07-25 01:00:00,25 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,True,Shooting,10m Air Pistol Women's Victory Ceremony,2021-07-25 01:00:00,25 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,10m Air Rifle Men's Qualification,2021-07-25 01:00:00,25 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,10m Air Rifle Men's Finals,2021-07-25 01:00:00,25 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,True,Shooting,10m Air Rifle Men's Victory Ceremony,2021-07-25 01:00:00,25 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Skeet Women's Qualification - Day 2,2021-07-26 01:00:00,26 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Skeet Men's Qualification - Day 2,2021-07-26 01:00:00,26 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Skeet Women's Finals,2021-07-26 01:00:00,26 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Skeet Men's Finals,2021-07-26 01:00:00,26 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,10m Air Pistol Mixed Team Qualification,2021-07-27 01:00:00,27 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,10m Air Pistol Mixed Team Finals,2021-07-27 01:00:00,27 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,True,Shooting,10m Air Pistol Mixed Team Victory Ceremony,2021-07-27 01:00:00,27 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,10m Air Rifle Mixed Team Qualification,2021-07-27 01:00:00,27 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,10m Air Rifle Mixed Team Finals,2021-07-27 01:00:00,27 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,True,Shooting,10m Air Rifle Mixed Team Victory Ceremony,2021-07-27 01:00:00,27 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Trap Women's Qualification - Day 1,2021-07-28 01:00:00,28 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Trap Men's Qualification - Day 1,2021-07-28 01:00:00,28 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,25m Pistol Women's Precision Stage,2021-07-29 01:00:00,29 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Trap Women's Qualification - Day 2,2021-07-29 01:00:00,29 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Trap Men's Qualification - Day 2,2021-07-29 01:00:00,29 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Trap Women's Finals,2021-07-29 01:00:00,29 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Trap Men's Finals,2021-07-29 01:00:00,29 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,25m Pistol Women's Qualification,2021-07-30 01:00:00,30 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,25m Pistol Women's Finals,2021-07-30 01:00:00,30 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Trap Mixed Team Qualification,2021-07-31 01:00:00,31 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Trap Mixed Team Finals,2021-07-31 01:00:00,31 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,50m Rifle 3 Positions Women's Qualification,2021-07-31 04:00:00,31 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,50m Rifle 3 Positions Women's Finals,2021-07-31 04:00:00,31 July 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,25m Rapid Fire Pistol Men's Qualification - Stage 1,2021-08-01 00:30:00,1 August 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,25m Rapid Fire Pistol Men's Qualification - Stage 250m Rifle 3 Position,2021-08-02 00:30:00,2 August 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,Men's Qualification,2021-08-02 00:30:00,2 August 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,25m Rapid Fire Pistol Men's Finals,2021-08-02 00:30:00,2 August 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,True,Shooting,25m Rapid Fire Pistol Men's Victory Ceremony,2021-08-02 00:30:00,2 August 2021,Shooting,Asaka Shooting Range
35.7811380207295,139.58779467064903,False,Shooting,50m Rifle 3 Positions Men's Finals,2021-08-02 00:30:00,2 August 2021,Shooting,Asaka Shooting Range
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Group Play Stage,2021-07-24 01:00:00,24 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Group Play Stage,2021-07-24 01:00:00,24 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Group Play Stage,2021-07-24 01:00:00,24 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Group Play Stage,2021-07-24 01:00:00,24 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Mixed Doubles Group Play Stage,2021-07-24 01:00:00,24 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Group Play Stage,2021-07-24 10:00:00,24 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Group Play Stage,2021-07-24 10:00:00,24 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Group Play Stage,2021-07-24 10:00:00,24 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Group Play Stage,2021-07-24 10:00:00,24 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Mixed Doubles Group Play Stage,2021-07-24 10:00:00,24 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Group Play Stage,2021-07-25 02:00:00,25 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Group Play Stage,2021-07-25 02:00:00,25 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Group Play Stage,2021-07-25 02:00:00,25 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Group Play Stage,2021-07-25 02:00:00,25 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Mixed Doubles Group Play Stage,2021-07-25 02:00:00,25 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Group Play Stage,2021-07-25 10:00:00,25 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Group Play Stage,2021-07-25 10:00:00,25 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Group Play Stage,2021-07-25 10:00:00,25 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Group Play Stage,2021-07-25 10:00:00,25 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Mixed Doubles Group Play Stage,2021-07-25 10:00:00,25 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Group Play Stage,2021-07-26 02:00:00,26 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Group Play Stage,2021-07-26 02:00:00,26 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Group Play Stage,2021-07-26 02:00:00,26 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Group Play Stage,2021-07-26 02:00:00,26 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Mixed Doubles Group Play Stage,2021-07-26 02:00:00,26 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Group Play Stage,2021-07-26 10:00:00,26 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Group Play Stage,2021-07-26 10:00:00,26 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Group Play Stage,2021-07-26 10:00:00,26 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Group Play Stage,2021-07-26 10:00:00,26 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Mixed Doubles Group Play Stage,2021-07-26 10:00:00,26 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Group Play Stage,2021-07-27 02:00:00,27 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Group Play Stage,2021-07-27 02:00:00,27 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Group Play Stage,2021-07-27 02:00:00,27 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Group Play Stage,2021-07-27 02:00:00,27 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Group Play Stage,2021-07-27 10:00:00,27 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Group Play Stage,2021-07-27 10:00:00,27 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Group Play Stage,2021-07-27 10:00:00,27 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Group Play Stage,2021-07-27 10:00:00,27 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Group Play Stage,2021-07-28 01:00:00,28 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Mixed Doubles Quarterfinals,2021-07-28 01:00:00,28 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Group Play Stage,2021-07-28 10:00:00,28 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Mixed Doubles Semifinals,2021-07-29 01:00:00,29 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Quarterfinals,2021-07-29 01:00:00,29 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Round of 16,2021-07-29 01:00:00,29 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Round of 16,2021-07-29 09:00:00,29 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Quarterfinals,2021-07-29 09:00:00,29 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Quarterfinals,2021-07-30 01:00:00,30 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Mixed Doubles Bronze Medal Match,2021-07-30 01:00:00,30 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,True,Badminton,Mixed Doubles Gold Medal Match,2021-07-30 07:30:00,30 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,True,Badminton,Mixed Doubles Victory Ceremony,2021-07-30 07:30:00,30 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Quarterfinals,2021-07-30 07:30:00,30 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Semifinals,2021-07-30 07:30:00,30 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Quarterfinals,2021-07-31 01:00:00,31 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Semifinals,2021-07-31 01:00:00,31 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Semifinals,2021-07-31 10:00:00,31 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Doubles Bronze Medal Match,2021-07-31 10:00:00,31 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,True,Badminton,Men's Doubles Gold Medal Match,2021-07-31 10:00:00,31 July 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Semifinals,2021-08-01 05:00:00,1 August 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Singles Bronze Medal Match,2021-08-01 12:30:00,1 August 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,True,Badminton,Women's Singles Gold Medal Match,2021-08-01 12:30:00,1 August 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Women's Doubles Bronze Medal Match,2021-08-02 05:00:00,2 August 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,True,Badminton,Women's Doubles Gold Medal Match,2021-08-02 05:00:00,2 August 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Badminton,Men's Singles Bronze Medal Match,2021-08-02 12:00:00,2 August 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,True,Badminton,Men's Singles Gold Medal Match,2021-08-02 12:00:00,2 August 2021,Badminton,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Modern Pentathlon,Women's Fencing Ranking Round,2021-08-05 05:00:00,5 August 2021,Modern Pentathlon,Musashino Forest Sport Plaza
35.66516093172041,139.52508181634872,False,Modern Pentathlon,Men's Fencing Ranking Round,2021-08-05 05:00:00,5 August 2021,Modern Pentathlon,Musashino Forest Sport Plaza
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Norway vs Brazil,2021-07-24 01:00:00,24 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: France vs Argentina,2021-07-24 01:00:00,24 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Sweden vs Bahrain,2021-07-24 06:15:00,24 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Germany vs Spain,2021-07-24 06:15:00,24 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Portugal vs Egypt,2021-07-24 11:30:00,24 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Denmark vs Japan,2021-07-24 11:30:00,24 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Netherlands vs Japan,2021-07-25 01:00:00,25 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: ROC vs Brazil,2021-07-25 01:00:00,25 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Montenegro vs Angola,2021-07-25 06:15:00,25 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Norway vs Republic of Korea,2021-07-25 06:15:00,25 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Spain vs Sweden,2021-07-25 11:30:00,25 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Hungary vs France,2021-07-25 11:30:00,25 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Brazil vs France,2021-07-26 01:00:00,26 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Argentina vs Germany,2021-07-26 01:00:00,26 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Egypt vs Denmark,2021-07-26 06:15:00,26 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Spain vs Norway,2021-07-26 06:15:00,26 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Bahrain vs Portugal,2021-07-26 11:30:00,26 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Japan vs Sweden,2021-07-26 11:30:00,26 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Japan vs Montenegro,2021-07-27 01:00:00,27 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Brazil vs Hungary,2021-07-27 01:00:00,27 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Sweden vs ROC,2021-07-27 06:15:00,27 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Republic of Korea vs Netherlands,2021-07-27 06:15:00,27 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Angola vs Norway,2021-07-27 11:30:00,27 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: France vs Spain,2021-07-27 11:30:00,27 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Denmark vs Bahrain,2021-07-28 01:00:00,28 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Sweden vs Portugal,2021-07-28 01:00:00,28 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Japan vs Egypt,2021-07-28 06:15:00,28 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Norway vs Argentina,2021-07-28 06:15:00,28 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Brazil vs Spain,2021-07-28 11:30:00,28 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: France vs Germany,2021-07-28 11:30:00,28 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Netherlands vs Angola,2021-07-29 01:00:00,29 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Spain vs Brazil,2021-07-29 01:00:00,29 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Japan vs Republic of Korea,2021-07-29 06:15:00,29 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Montenegro vs Norway,2021-07-29 06:15:00,29 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Hungary vs ROC,2021-07-29 11:30:00,29 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Sweden vs France,2021-07-29 11:30:00,29 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Argentina vs Brazil,2021-07-30 01:00:00,30 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Bahrain vs Japan,2021-07-30 01:00:00,30 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: France vs Spain,2021-07-30 06:15:00,30 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Sweden vs Egypt,2021-07-30 06:15:00,30 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Portugal vs Denmark,2021-07-30 11:30:00,30 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Germany vs Norway,2021-07-30 11:30:00,30 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Angola vs Japan,2021-07-31 01:00:00,31 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Montenegro vs Republic of Korea,2021-07-31 01:00:00,31 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: ROC vs France,2021-07-31 06:15:00,31 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Brazil vs Sweden,2021-07-31 06:15:00,31 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Hungary vs Spain,2021-07-31 11:30:00,31 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Norway vs Netherlands,2021-07-31 11:30:00,31 July 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Portugal vs Japan,2021-08-01 01:00:00,1 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Egypt vs Bahrain,2021-08-01 01:00:00,1 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Spain vs Argentina,2021-08-01 06:15:00,1 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Norway vs France,2021-08-01 06:15:00,1 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group A: Germany vs Brazil,2021-08-01 11:30:00,1 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Preliminary Round Group B: Denmark vs Sweden,2021-08-01 11:30:00,1 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Republic of Korea vs Angola,2021-08-02 01:00:00,2 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: France vs Brazil,2021-08-02 01:00:00,2 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Spain vs ROC,2021-08-02 06:15:00,2 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group B: Hungary vs Sweden,2021-08-02 06:15:00,2 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Quarterfinals (2 matches),2021-08-02 10:30:00,2 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Netherlands vs Montenegro,2021-08-02 11:30:00,2 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Women's Preliminary Round Group A: Norway vs Japan,2021-08-02 11:30:00,2 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Quarterfinal,2021-08-03 01:30:00,3 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Quarterfinal,2021-08-03 05:15:00,3 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Quarterfinal,2021-08-03 09:00:00,3 August 2021,Handball,Yoyogi National Stadium
35.66773432212354,139.70019944667044,False,Handball,Men's Quarterfinal,2021-08-03 12:45:00,3 August 2021,Handball,Yoyogi National Stadium
