StoreID,CustomerID,OrderID,Order Date,ProductID,Returned,Quantity,Sales
6,183,1600,11/06/2021,40,False,6,259.5599899291992
6,132,1904,23/07/2021,40,True,8,346.0799865722656
2,299,1357,23/03/2021,40,False,6,259.5599899291992
1,299,2166,21/06/2021,40,False,1,43.2599983215332
4,66,1311,13/03/2021,40,False,5,216.29999160766602
7,342,1204,10/03/2021,40,False,11,475.85998153686523
4,34,1440,19/05/2021,40,True,7,302.8199882507324
1,67,1641,20/02/2021,40,False,1,43.2599983215332
5,355,1352,25/03/2021,40,False,8,346.0799865722656
2,154,1593,18/05/2021,40,False,10,432.59998321533203
7,186,2119,14/07/2021,40,True,3,129.7799949645996
7,84,2131,31/03/2021,40,False,5,216.29999160766602
7,169,1512,03/03/2021,40,False,6,259.5599899291992
5,62,2120,30/03/2021,40,False,2,86.5199966430664
7,231,2056,19/06/2021,40,True,3,129.7799949645996
5,368,1071,06/07/2021,40,True,7,302.8199882507324
1,225,1187,21/01/2021,40,False,10,432.59998321533203
1,91,1085,08/07/2021,26,False,1,5.690000057220459
3,278,1532,02/06/2021,26,True,5,28.450000286102295
6,114,1876,23/04/2021,26,False,2,11.380000114440918
3,103,2113,14/07/2021,26,True,1,5.690000057220459
3,207,1069,02/02/2021,26,False,5,28.450000286102295
2,15,1513,03/03/2021,26,True,5,28.450000286102295
3,143,1745,19/03/2021,26,False,2,11.380000114440918
6,99,1716,23/03/2021,26,False,1,5.690000057220459
4,133,1227,26/04/2021,26,False,6,34.140000343322754
3,250,1180,21/05/2021,26,False,6,34.140000343322754
3,116,1624,20/05/2021,26,False,7,39.83000040054321
3,297,1833,29/06/2021,26,True,5,28.450000286102295
4,18,1160,20/06/2021,26,False,9,51.21000051498413
1,164,2152,02/06/2021,26,True,9,51.21000051498413
6,184,1682,03/02/2021,26,False,7,39.83000040054321
5,13,1506,29/05/2021,26,False,10,56.90000057220459
6,372,1709,10/03/2021,26,False,11,62.59000062942505
6,61,1362,17/03/2021,26,False,4,22.760000228881836
5,26,1558,18/07/2021,26,False,1,5.690000057220459
6,214,1459,17/04/2021,26,False,4,22.760000228881836
6,71,1935,27/05/2021,26,False,8,45.52000045776367
6,163,1714,21/07/2021,26,False,8,45.52000045776367
4,264,2076,27/01/2021,26,False,10,56.90000057220459
1,254,2074,21/04/2021,26,False,3,17.070000171661377
4,108,1815,13/02/2021,26,True,5,28.450000286102295
4,101,1524,19/05/2021,26,False,8,45.52000045776367
4,313,1254,08/07/2021,26,False,4,22.760000228881836
5,313,1304,15/07/2021,26,False,4,22.760000228881836
2,78,1496,08/05/2021,26,False,5,28.450000286102295
5,77,1484,11/02/2021,26,False,8,45.52000045776367
1,48,1107,20/07/2021,26,True,2,11.380000114440918
7,117,2038,04/04/2021,26,False,8,45.52000045776367
2,211,2170,13/03/2021,26,False,6,34.140000343322754
2,90,1887,09/07/2021,26,True,1,5.690000057220459
2,151,1267,29/07/2021,26,True,11,62.59000062942505
7,129,2080,13/03/2021,26,True,6,34.140000343322754
1,275,2125,14/07/2021,26,True,11,62.59000062942505
7,328,1380,17/06/2021,26,True,2,11.380000114440918
5,225,1807,31/03/2021,26,True,2,11.380000114440918
5,279,2148,02/07/2021,26,False,8,45.52000045776367
3,278,1984,13/01/2021,41,False,3,129.87000274658203
7,333,1378,17/06/2021,41,True,10,432.90000915527344
3,198,1613,01/04/2021,41,False,1,43.290000915527344
3,149,2133,21/04/2021,41,True,4,173.16000366210938
3,133,2104,30/05/2021,41,True,5,216.45000457763672
6,133,1622,20/05/2021,41,False,7,303.0300064086914
3,35,1942,14/05/2021,41,True,6,259.74000549316406
3,112,1945,14/05/2021,41,False,6,259.74000549316406
7,282,1533,18/03/2021,41,False,3,129.87000274658203
4,64,1141,30/01/2021,41,True,7,303.0300064086914
4,65,1985,13/01/2021,41,False,11,476.1900100708008
3,378,2033,24/07/2021,41,False,11,476.1900100708008
6,338,1896,20/04/2021,41,True,5,216.45000457763672
4,317,1820,26/06/2021,41,False,3,129.87000274658203
2,24,1148,14/05/2021,41,True,2,86.58000183105469
6,96,1125,18/03/2021,41,False,7,303.0300064086914
6,372,1709,10/03/2021,41,False,2,86.58000183105469
7,188,2065,25/04/2021,41,False,8,346.32000732421875
5,157,1853,07/07/2021,41,False,8,346.32000732421875
2,363,1957,03/06/2021,41,True,8,346.32000732421875
4,128,2171,25/07/2021,41,False,2,86.58000183105469
1,299,2166,21/06/2021,41,False,5,216.45000457763672
4,127,1683,03/02/2021,41,False,7,303.0300064086914
5,21,2159,08/06/2021,41,True,2,86.58000183105469
4,17,1479,27/04/2021,41,True,6,259.74000549316406
7,48,1120,09/06/2021,41,True,4,173.16000366210938
5,334,1172,09/04/2021,41,False,6,259.74000549316406
7,218,1105,23/01/2021,41,False,7,303.0300064086914
2,251,1076,07/04/2021,41,False,4,173.16000366210938
2,10,1596,01/04/2021,41,False,10,432.90000915527344
7,10,2107,10/04/2021,41,False,5,216.45000457763672
2,95,1829,31/07/2021,41,True,4,173.16000366210938
7,227,1200,14/05/2021,41,False,11,476.1900100708008
5,86,1262,03/07/2021,41,False,9,389.6100082397461
5,106,1909,16/02/2021,41,True,8,346.32000732421875
5,268,1691,01/06/2021,41,False,5,216.45000457763672
1,291,1098,10/06/2021,41,True,11,476.1900100708008
3,278,1984,13/01/2021,13,False,9,4178.610076904297
3,2,1411,21/01/2021,13,True,10,4642.900085449219
2,174,1911,23/01/2021,13,True,8,3714.320068359375
7,303,1374,04/05/2021,13,False,3,1392.8700256347656
3,199,1832,29/06/2021,13,False,7,3250.030059814453
3,375,1661,17/02/2021,13,False,11,5107.190093994141
3,379,1416,16/06/2021,13,True,2,928.5800170898438
6,317,1667,27/03/2021,13,False,4,1857.1600341796875
1,359,1337,20/07/2021,13,False,11,5107.190093994141
6,41,1961,06/03/2021,13,False,9,4178.610076904297
7,61,2132,21/04/2021,13,False,11,5107.190093994141
6,332,1527,03/05/2021,13,False,4,1857.1600341796875
7,292,2018,25/07/2021,13,True,4,1857.1600341796875
7,102,1132,21/01/2021,13,False,11,5107.190093994141
6,187,1327,01/06/2021,13,False,3,1392.8700256347656
2,148,1744,19/03/2021,13,False,6,2785.7400512695312
5,54,2089,22/06/2021,13,False,2,928.5800170898438
2,77,2091,11/05/2021,13,False,8,3714.320068359375
1,67,1641,20/02/2021,13,False,10,4642.900085449219
5,367,1837,28/03/2021,13,False,4,1857.1600341796875
2,193,2157,01/06/2021,13,False,10,4642.900085449219
7,104,2052,04/02/2021,13,True,9,4178.610076904297
5,117,1751,05/05/2021,13,True,1,464.2900085449219
2,251,1076,07/04/2021,13,False,3,1392.8700256347656
2,154,1593,18/05/2021,13,False,4,1857.1600341796875
5,58,1367,17/03/2021,13,False,11,5107.190093994141
2,261,1136,23/07/2021,13,True,10,4642.900085449219
5,261,1872,24/04/2021,13,False,1,464.2900085449219
2,83,2153,30/07/2021,13,False,4,1857.1600341796875
7,246,1650,30/03/2021,13,False,4,1857.1600341796875
7,84,2131,31/03/2021,13,False,2,928.5800170898438
1,84,1621,20/05/2021,13,False,2,928.5800170898438
1,247,1188,21/01/2021,13,True,4,1857.1600341796875
7,135,2094,15/04/2021,13,False,7,3250.030059814453
7,209,1639,23/05/2021,13,False,3,1392.8700256347656
5,23,1339,20/07/2021,13,False,10,4642.900085449219
5,268,2001,25/05/2021,13,True,11,5107.190093994141
1,339,1348,25/03/2021,13,True,4,1857.1600341796875
3,278,1984,13/01/2021,18,False,3,1379.0100402832031
3,278,1532,02/06/2021,18,True,4,1838.6800537109375
6,174,1242,11/07/2021,18,False,10,4596.700134277344
3,333,1426,15/01/2021,18,True,4,1838.6800537109375
7,265,1185,04/06/2021,18,False,4,1838.6800537109375
2,198,1687,13/07/2021,18,False,1,459.6700134277344
3,32,1881,20/05/2021,18,False,3,1379.0100402832031
5,123,1938,04/03/2021,18,False,6,2758.0200805664062
7,248,1203,10/03/2021,18,True,7,3217.6900939941406
6,184,1925,30/05/2021,18,False,2,919.3400268554688
6,372,1928,14/05/2021,18,False,3,1379.0100402832031
5,74,2041,26/06/2021,18,False,11,5056.370147705078
2,345,1236,12/04/2021,18,True,5,2298.350067138672
7,345,1817,25/03/2021,18,True,4,1838.6800537109375
6,165,1515,10/04/2021,18,True,5,2298.350067138672
6,235,1548,07/05/2021,18,False,4,1838.6800537109375
7,212,1507,30/04/2021,18,False,8,3677.360107421875
7,183,1170,15/05/2021,18,True,5,2298.350067138672
2,281,1968,14/05/2021,18,False,5,2298.350067138672
5,132,1461,22/04/2021,18,False,1,459.6700134277344
1,285,1728,25/04/2021,18,True,2,919.3400268554688
4,254,1445,30/01/2021,18,True,8,3677.360107421875
4,14,2048,29/01/2021,18,True,6,2758.0200805664062
4,353,1701,07/03/2021,18,False,8,3677.360107421875
7,342,1204,10/03/2021,18,False,10,4596.700134277344
4,3,1543,31/07/2021,18,False,3,1379.0100402832031
4,173,2054,21/07/2021,18,False,6,2758.0200805664062
1,236,1408,21/01/2021,18,False,10,4596.700134277344
2,193,1722,29/01/2021,18,False,3,1379.0100402832031
2,331,1816,13/02/2021,18,False,1,459.6700134277344
5,232,1358,13/05/2021,18,False,10,4596.700134277344
2,95,1829,31/07/2021,18,True,5,2298.350067138672
7,273,1414,16/06/2021,18,False,9,4137.030120849609
1,247,1188,21/01/2021,18,True,1,459.6700134277344
7,227,1200,14/05/2021,18,False,5,2298.350067138672
7,373,1907,18/06/2021,18,False,6,2758.0200805664062
3,278,2011,16/06/2021,49,False,4,15.880000114440918
2,60,1860,19/05/2021,49,False,6,23.820000171661377
3,177,1541,25/02/2021,49,False,11,43.670000314712524
3,270,1542,16/02/2021,49,False,6,23.820000171661377
3,374,2063,11/03/2021,49,False,9,35.730000257492065
6,133,1622,20/05/2021,49,False,7,27.790000200271606
1,224,1787,01/04/2021,49,False,8,31.760000228881836
3,35,1942,14/05/2021,49,True,4,15.880000114440918
3,230,2019,25/07/2021,49,True,3,11.910000085830688
3,139,1608,25/06/2021,49,True,1,3.9700000286102295
4,294,2161,21/07/2021,49,True,5,19.850000143051147
4,65,1985,13/01/2021,49,False,2,7.940000057220459
6,359,2109,03/02/2021,49,True,9,35.730000257492065
2,61,1880,20/05/2021,49,False,3,11.910000085830688
7,345,1817,25/03/2021,49,True,6,23.820000171661377
4,340,1176,09/04/2021,49,True,2,7.940000057220459
5,277,1174,09/04/2021,49,True,1,3.9700000286102295
6,140,1439,19/05/2021,49,False,11,43.670000314712524
5,228,1856,07/07/2021,49,True,9,35.730000257492065
6,212,1106,29/06/2021,49,False,6,23.820000171661377
2,132,1710,10/03/2021,49,False,5,19.850000143051147
4,349,1093,04/03/2021,49,False,4,15.880000114440918
5,21,2159,08/06/2021,49,True,1,3.9700000286102295
4,271,1689,08/06/2021,49,False,9,35.730000257492065
4,34,1328,10/06/2021,49,False,8,31.760000228881836
4,124,1694,23/05/2021,49,False,11,43.670000314712524
2,331,1816,13/02/2021,49,False,2,7.940000057220459
7,314,1954,03/06/2021,49,True,1,3.9700000286102295
2,47,2143,01/06/2021,49,False,4,15.880000114440918
2,95,1829,31/07/2021,49,True,8,31.760000228881836
7,186,2119,14/07/2021,49,True,10,39.700000286102295
7,273,1414,16/06/2021,49,False,8,31.760000228881836
1,328,1819,26/06/2021,49,True,4,15.880000114440918
1,225,1187,21/01/2021,49,False,5,19.850000143051147
3,2,1411,21/01/2021,39,True,3,7.799999713897705
3,162,1914,23/01/2021,39,True,5,12.999999523162842
3,360,1243,19/03/2021,39,False,2,5.199999809265137
3,199,1145,20/02/2021,39,False,11,28.599998950958252
4,319,1926,30/05/2021,39,False,11,28.599998950958252
7,38,1169,15/05/2021,39,False,9,23.399999141693115
1,38,2050,18/07/2021,39,False,8,20.799999237060547
3,197,1897,04/04/2021,39,True,11,28.599998950958252
1,112,1470,27/05/2021,39,True,1,2.5999999046325684
5,190,1168,15/05/2021,39,True,5,12.999999523162842
4,116,1640,10/06/2021,39,False,5,12.999999523162842
2,93,1210,03/07/2021,39,False,3,7.799999713897705
7,93,1371,04/05/2021,39,True,7,18.19999933242798
7,379,1432,26/01/2021,39,True,7,18.19999933242798
7,257,1064,16/07/2021,39,False,8,20.799999237060547
7,188,2065,25/04/2021,39,False,1,2.5999999046325684
6,340,1892,03/07/2021,39,False,8,20.799999237060547
6,203,1458,17/04/2021,39,False,11,28.599998950958252
2,243,1603,05/07/2021,39,False,1,2.5999999046325684
1,102,1077,07/04/2021,39,True,6,15.59999942779541
2,281,1968,14/05/2021,39,False,8,20.799999237060547
1,242,1483,10/07/2021,39,False,8,20.799999237060547
2,132,1710,10/03/2021,39,False,4,10.399999618530273
4,20,2015,20/04/2021,39,True,7,18.19999933242798
4,108,1815,13/02/2021,39,True,4,10.399999618530273
4,349,1093,04/03/2021,39,False,10,25.999999046325684
5,66,1282,28/03/2021,39,True,7,18.19999933242798
1,284,2010,16/06/2021,39,True,10,25.999999046325684
2,192,1899,28/05/2021,39,False,4,10.399999618530273
4,7,1931,14/05/2021,39,False,9,23.399999141693115
5,274,1305,24/03/2021,39,True,8,20.799999237060547
5,54,2089,22/06/2021,39,False,5,12.999999523162842
5,77,1484,11/02/2021,39,False,1,2.5999999046325684
2,48,2017,25/07/2021,39,False,6,15.59999942779541
7,48,1120,09/06/2021,39,True,2,5.199999809265137
7,272,1437,25/07/2021,39,True,2,5.199999809265137
2,296,1278,26/03/2021,39,True,1,2.5999999046325684
2,213,1398,01/04/2021,39,False,4,10.399999618530273
7,249,1412,29/06/2021,39,False,11,28.599998950958252
7,246,1678,05/03/2021,39,False,3,7.799999713897705
1,216,2087,10/06/2021,39,False,9,23.399999141693115
5,62,2120,30/03/2021,39,False,8,20.799999237060547
7,23,1757,27/07/2021,39,False,1,2.5999999046325684
1,330,1322,09/07/2021,39,False,6,15.59999942779541
1,356,1627,23/07/2021,39,False,4,10.399999618530273
7,5,1192,29/06/2021,39,False,3,7.799999713897705
5,368,1071,06/07/2021,39,True,6,15.59999942779541
4,2,1797,15/07/2021,4,True,7,69.92999839782715
2,266,2114,14/07/2021,4,True,3,29.969999313354492
5,329,1573,24/06/2021,4,False,5,49.94999885559082
3,53,1805,31/03/2021,4,True,10,99.89999771118164
3,89,2154,24/03/2021,4,True,6,59.939998626708984
4,89,1315,28/07/2021,4,False,5,49.94999885559082
5,35,1852,03/06/2021,4,True,11,109.8899974822998
2,57,1142,30/01/2021,4,False,1,9.989999771118164
3,282,1118,08/06/2021,4,False,2,19.979999542236328
7,379,1432,26/01/2021,4,True,4,39.959999084472656
7,81,2045,26/05/2021,4,False,6,59.939998626708984
2,189,2060,11/03/2021,4,True,6,59.939998626708984
6,317,1768,08/04/2021,4,False,5,49.94999885559082
6,359,2109,03/02/2021,4,True,2,19.979999542236328
6,238,1774,12/03/2021,4,False,1,9.989999771118164
6,165,1515,10/04/2021,4,True,7,69.92999839782715
6,50,2174,25/05/2021,4,False,4,39.959999084472656
7,243,1405,12/06/2021,4,False,7,69.92999839782715
6,323,1798,15/05/2021,4,True,5,49.94999885559082
6,204,1638,18/06/2021,4,True,11,109.8899974822998
6,1,1151,16/06/2021,4,False,3,29.969999313354492
2,8,1917,04/04/2021,4,True,1,9.989999771118164
5,258,1555,01/05/2021,4,False,8,79.91999816894531
5,70,1791,26/01/2021,4,True,8,79.91999816894531
4,253,1422,16/04/2021,4,False,1,9.989999771118164
2,344,1796,15/07/2021,4,True,7,69.92999839782715
4,78,1905,05/05/2021,4,False,3,29.969999313354492
2,78,1496,08/05/2021,4,False,6,59.939998626708984
4,280,1720,29/07/2021,4,False,9,89.90999794006348
5,280,1747,03/01/2021,4,True,8,79.91999816894531
2,272,1996,20/02/2021,4,False,3,29.969999313354492
2,104,2135,20/04/2021,4,False,10,99.89999771118164
2,321,1370,17/03/2021,4,False,3,29.969999313354492
1,249,1754,20/06/2021,4,False,1,9.989999771118164
7,246,1650,30/03/2021,4,False,9,89.90999794006348
7,169,1512,03/03/2021,4,False,2,19.979999542236328
7,315,1937,04/03/2021,4,False,9,89.90999794006348
1,247,1188,21/01/2021,4,True,9,89.90999794006348
7,135,2094,15/04/2021,4,False,9,89.90999794006348
7,231,2056,19/06/2021,4,True,2,19.979999542236328
5,231,1344,16/04/2021,4,False,1,9.989999771118164
7,373,1907,18/06/2021,4,False,6,59.939998626708984
5,106,1909,16/02/2021,4,True,2,19.979999542236328
5,288,2030,17/04/2021,4,False,8,79.91999816894531
1,255,2032,25/04/2021,4,False,2,19.979999542236328
4,2,1797,15/07/2021,44,True,6,1012.5599670410156
5,122,1292,16/03/2021,44,False,3,506.2799835205078
2,60,1860,19/05/2021,44,False,10,1687.5999450683594
3,360,1442,12/06/2021,44,True,6,1012.5599670410156
3,9,1617,19/03/2021,44,False,6,1012.5599670410156
3,143,1745,19/03/2021,44,False,3,506.2799835205078
4,89,1315,28/07/2021,44,False,10,1687.5999450683594
3,29,1801,24/04/2021,44,False,9,1518.8399505615234
2,224,1773,26/06/2021,44,False,10,1687.5999450683594
4,302,1306,24/03/2021,44,False,10,1687.5999450683594
6,115,1451,27/06/2021,44,False,11,1856.3599395751953
1,175,1302,23/02/2021,44,False,10,1687.5999450683594
3,160,1557,18/07/2021,44,False,4,675.0399780273438
4,202,1430,06/05/2021,44,False,8,1350.0799560546875
4,184,1070,21/04/2021,44,False,6,1012.5599670410156
2,238,1828,17/07/2021,44,False,1,168.75999450683594
4,4,1518,03/07/2021,44,False,3,506.2799835205078
7,191,1730,02/02/2021,44,True,2,337.5199890136719
6,63,1827,17/07/2021,44,False,7,1181.3199615478516
5,14,1599,11/06/2021,44,True,9,1518.8399505615234
5,66,1282,28/03/2021,44,True,8,1350.0799560546875
4,148,2061,11/03/2021,44,False,1,168.75999450683594
2,253,1969,31/03/2021,44,False,10,1687.5999450683594
2,78,1496,08/05/2021,44,False,1,168.75999450683594
4,293,1804,22/05/2021,44,True,3,506.2799835205078
4,173,2054,21/07/2021,44,False,7,1181.3199615478516
1,236,1408,21/01/2021,44,False,5,843.7999725341797
2,137,1788,01/04/2021,44,False,1,168.75999450683594
2,355,1655,27/04/2021,44,False,5,843.7999725341797
2,314,1846,12/05/2021,44,True,11,1856.3599395751953
1,47,2168,17/06/2021,44,False,10,1687.5999450683594
2,232,1983,17/06/2021,44,False,3,506.2799835205078
5,232,1358,13/05/2021,44,False,6,1012.5599670410156
2,95,1829,31/07/2021,44,True,11,1856.3599395751953
5,42,1631,18/05/2021,44,False,3,506.2799835205078
5,330,1463,02/04/2021,44,False,2,337.5199890136719
1,179,1565,15/01/2021,44,False,6,1012.5599670410156
4,2,1797,15/07/2021,29,True,8,1039.9200439453125
3,162,1510,03/07/2021,29,False,6,779.9400329589844
4,114,1794,15/07/2021,29,True,10,1299.9000549316406
3,171,1584,30/01/2021,29,False,2,259.9800109863281
5,177,1645,08/07/2021,29,False,5,649.9500274658203
3,319,1270,02/03/2021,29,True,11,1429.8900604248047
6,308,1585,30/01/2021,29,True,10,1299.9000549316406
3,75,1476,31/03/2021,29,False,6,779.9400329589844
3,112,1945,14/05/2021,29,False,6,779.9400329589844
2,57,1142,30/01/2021,29,False,4,519.9600219726562
3,93,1845,12/05/2021,29,False,8,1039.9200439453125
1,44,1214,03/03/2021,29,False,3,389.9700164794922
3,142,1550,06/06/2021,29,True,9,1169.9100494384766
1,65,1263,24/04/2021,29,False,2,259.9800109863281
5,351,1839,28/03/2021,29,False,11,1429.8900604248047
6,36,1546,07/05/2021,29,False,5,649.9500274658203
6,180,1196,26/02/2021,29,False,2,259.9800109863281
4,4,1518,03/07/2021,29,False,8,1039.9200439453125
6,157,1127,19/05/2021,29,True,10,1299.9000549316406
6,63,1206,04/06/2021,29,False,4,519.9600219726562
7,130,1998,12/05/2021,29,False,10,1299.9000549316406
7,219,1369,17/03/2021,29,False,10,1299.9000549316406
2,267,1147,14/05/2021,29,False,1,129.99000549316406
5,66,1282,28/03/2021,29,True,10,1299.9000549316406
5,313,1304,15/07/2021,29,False,1,129.99000549316406
4,55,1191,29/06/2021,29,False,2,259.9800109863281
5,196,1810,13/03/2021,29,False,4,519.9600219726562
7,331,1982,23/04/2021,29,False,1,129.99000549316406
2,117,1351,25/03/2021,29,False,11,1429.8900604248047
1,310,2062,11/03/2021,29,False,4,519.9600219726562
2,335,1316,28/07/2021,29,False,5,649.9500274658203
2,213,1398,01/04/2021,29,False,8,1039.9200439453125
2,377,1511,11/06/2021,29,False,3,389.9700164794922
5,261,1743,19/03/2021,29,False,3,389.9700164794922
5,42,1435,08/04/2021,29,False,1,129.99000549316406
7,307,1637,18/06/2021,29,False,2,259.9800109863281
1,291,2118,14/07/2021,29,False,8,1039.9200439453125
1,2,1359,28/05/2021,25,False,11,29.150001049041748
3,174,1221,02/01/2021,25,False,1,2.6500000953674316
2,122,1175,09/04/2021,25,True,4,10.600000381469727
3,380,1088,08/03/2021,25,False,11,29.150001049041748
7,375,1403,12/06/2021,25,False,2,5.300000190734863
5,295,1867,06/02/2021,25,False,9,23.850000858306885
3,6,1286,30/04/2021,25,False,7,18.55000066757202
6,6,1446,10/07/2021,25,True,7,18.55000066757202
6,133,1622,20/05/2021,25,False,1,2.6500000953674316
4,133,1227,26/04/2021,25,False,6,15.90000057220459
3,57,1540,12/05/2021,25,False,8,21.200000762939453
7,164,1569,08/04/2021,25,False,5,13.250000476837158
6,51,1475,09/02/2021,25,False,1,2.6500000953674316
7,362,1450,25/03/2021,25,False,2,5.300000190734863
6,214,1324,16/06/2021,25,False,6,15.90000057220459
5,165,1583,06/05/2021,25,False,11,29.150001049041748
6,11,1842,10/04/2021,25,False,11,29.150001049041748
5,277,1174,09/04/2021,25,True,3,7.950000286102295
7,183,1170,15/05/2021,25,True,3,7.950000286102295
6,63,1827,17/07/2021,25,False,7,18.55000066757202
6,145,1855,07/07/2021,25,False,6,15.90000057220459
5,100,1097,31/03/2021,25,False,3,7.950000286102295
4,70,2115,14/07/2021,25,False,7,18.55000066757202
4,119,2078,24/02/2021,25,False,7,18.55000066757202
1,66,1186,04/06/2021,25,False,7,18.55000066757202
1,253,1252,08/05/2021,25,False,8,21.200000762939453
5,3,2042,26/06/2021,25,True,4,10.600000381469727
7,124,1449,25/03/2021,25,False,10,26.500000953674316
1,236,1408,21/01/2021,25,False,3,7.950000286102295
4,357,1158,26/06/2021,25,False,3,7.950000286102295
7,296,2007,21/07/2021,25,False,7,18.55000066757202
2,318,1448,25/03/2021,25,False,5,13.250000476837158
2,39,1802,22/05/2021,25,False,3,7.950000286102295
1,154,1690,01/06/2021,25,True,10,26.500000953674316
2,314,1846,12/05/2021,25,True,2,5.300000190734863
7,186,2119,14/07/2021,25,True,9,23.850000858306885
1,330,1322,09/07/2021,25,False,10,26.500000953674316
7,120,1685,02/06/2021,25,True,5,13.250000476837158
5,225,1807,31/03/2021,25,True,4,10.600000381469727
1,179,1906,12/05/2021,25,True,4,10.600000381469727
1,2,1359,28/05/2021,48,False,7,19.59999966621399
7,333,1378,17/06/2021,48,True,4,11.199999809265137
3,326,2081,13/03/2021,48,False,2,5.599999904632568
3,139,1608,25/06/2021,48,True,9,25.199999570846558
4,294,2161,21/07/2021,48,True,10,27.999999523162842
6,338,1193,14/01/2021,48,False,3,8.399999856948853
6,24,2024,05/02/2021,48,False,4,11.199999809265137
6,372,1928,14/05/2021,48,False,6,16.799999713897705
6,188,1465,13/03/2021,48,False,4,11.199999809265137
6,94,2082,23/04/2021,48,False,3,8.399999856948853
5,323,2162,02/03/2021,48,False,8,22.399999618530273
6,258,1549,06/06/2021,48,False,7,19.59999966621399
7,183,1170,15/05/2021,48,True,2,5.599999904632568
4,40,1940,31/07/2021,48,False,6,16.799999713897705
2,148,1744,19/03/2021,48,False,5,13.999999761581421
4,313,1218,31/03/2021,48,False,7,19.59999966621399
4,192,1156,10/04/2021,48,False,5,13.999999761581421
2,92,1455,11/03/2021,48,False,3,8.399999856948853
4,358,1978,21/07/2021,48,False,7,19.59999966621399
7,49,1947,22/05/2021,48,False,11,30.799999475479126
5,334,1172,09/04/2021,48,False,1,2.799999952316284
2,213,1398,01/04/2021,48,False,3,8.399999856948853
2,377,1511,11/06/2021,48,False,8,22.399999618530273
2,161,1979,21/07/2021,48,False,7,19.59999966621399
2,205,1644,17/07/2021,48,False,4,11.199999809265137
7,241,2047,06/02/2021,48,False,5,13.999999761581421
7,371,1126,18/03/2021,48,False,9,25.199999570846558
5,62,2068,26/03/2021,48,False,9,25.199999570846558
5,37,1336,20/07/2021,48,False,2,5.599999904632568
1,339,1348,25/03/2021,48,True,3,8.399999856948853
1,366,1898,11/07/2021,48,False,1,2.799999952316284
3,162,1914,23/01/2021,2,True,8,695.9199829101562
7,303,1374,04/05/2021,2,False,8,695.9199829101562
3,360,1850,04/06/2021,2,True,3,260.9699935913086
3,329,1614,19/03/2021,2,False,8,695.9199829101562
3,319,1270,02/03/2021,2,True,1,86.98999786376953
3,43,1123,18/03/2021,2,False,5,434.94998931884766
2,89,1144,20/02/2021,2,False,10,869.8999786376953
6,6,1446,10/07/2021,2,True,4,347.9599914550781
6,337,1354,01/04/2021,2,False,3,260.9699935913086
6,35,1086,08/07/2021,2,False,2,173.97999572753906
3,112,1945,14/05/2021,2,False,1,86.98999786376953
3,150,1383,02/05/2021,2,False,5,434.94998931884766
3,230,2019,25/07/2021,2,True,8,695.9199829101562
3,361,1376,19/06/2021,2,True,3,260.9699935913086
7,64,1400,15/05/2021,2,False,9,782.9099807739258
4,283,2097,07/01/2021,2,False,7,608.9299850463867
7,74,1288,30/04/2021,2,False,1,86.98999786376953
6,157,1127,19/05/2021,2,True,4,347.9599914550781
7,26,1943,14/05/2021,2,True,8,695.9199829101562
5,311,1749,16/01/2021,2,True,3,260.9699935913086
6,140,1439,19/05/2021,2,False,3,260.9699935913086
7,292,1992,20/02/2021,2,False,9,782.9099807739258
6,145,1855,07/07/2021,2,False,2,173.97999572753906
4,20,2015,20/04/2021,2,True,8,695.9199829101562
4,109,1538,06/03/2021,2,False,11,956.8899765014648
5,52,1066,17/06/2021,2,True,1,86.98999786376953
4,21,1973,03/03/2021,2,True,8,695.9199829101562
2,78,1496,08/05/2021,2,False,11,956.8899765014648
2,134,1082,15/04/2021,2,True,5,434.94998931884766
4,293,1804,22/05/2021,2,True,7,608.9299850463867
2,357,1519,03/07/2021,2,False,2,173.97999572753906
4,49,1875,06/07/2021,2,False,8,695.9199829101562
7,117,2038,04/04/2021,2,False,6,521.9399871826172
1,251,1225,04/05/2021,2,True,2,173.97999572753906
1,316,1736,30/06/2021,2,True,6,521.9399871826172
1,249,1754,20/06/2021,2,False,1,86.98999786376953
1,247,1188,21/01/2021,2,True,1,86.98999786376953
7,371,1126,18/03/2021,2,False,2,173.97999572753906
1,185,1152,16/06/2021,2,False,1,86.98999786376953
3,162,1510,03/07/2021,53,False,2,11.979999542236328
1,290,1397,01/04/2021,53,False,2,11.979999542236328
3,380,1498,20/02/2021,53,False,7,41.92999839782715
3,199,1145,20/02/2021,53,False,11,65.8899974822998
7,375,1403,12/06/2021,53,False,2,11.979999542236328
2,15,1513,03/03/2021,53,True,2,11.979999542236328
2,75,1824,14/04/2021,53,True,5,29.94999885559082
7,341,2130,25/02/2021,53,False,7,41.92999839782715
2,220,1680,05/03/2021,53,False,11,65.8899974822998
3,150,2144,06/05/2021,53,True,6,35.939998626708984
3,116,1624,20/05/2021,53,False,2,11.979999542236328
2,302,1612,03/07/2021,53,False,10,59.89999771118164
3,176,1818,30/06/2021,53,False,11,65.8899974822998
3,142,1550,06/06/2021,53,True,5,29.94999885559082
5,351,1839,28/03/2021,53,False,4,23.959999084472656
5,202,1748,16/01/2021,53,True,1,5.989999771118164
6,61,1362,17/03/2021,53,False,10,59.89999771118164
